1531611858,116.552917,39.868665,33.773220,0.0350,2,50392,63.026
1531611860,116.553310,39.868704,32.967922,0.0338,2,50394,60.906
1531611862,116.553758,39.868718,32.772305,0.0383,2,50396,69.016
1531611864,116.554198,39.868695,32.622463,0.0377,2,50398,67.846
1531611866,116.554664,39.868671,32.159389,0.0399,2,50400,71.857
1531611868,116.555128,39.868647,32.520718,0.0397,2,50402,71.486
1531611870,116.555565,39.868624,32.790005,0.0374,2,50404,67.408
1531611872,116.555990,39.868602,33.142117,0.0364,2,50406,65.527
1531611874,116.556451,39.868579,33.292080,0.0395,2,50408,71.055
1531611876,116.556928,39.868558,32.840359,0.0408,2,50410,73.467
1531611878,116.557385,39.868544,32.112820,0.0391,2,50412,70.377
1531611880,116.557879,39.868531,31.689419,0.0423,2,50414,76.054
1531611882,116.558338,39.868518,31.472378,0.0393,2,50416,70.711
1531611884,116.558830,39.868498,31.810268,0.0421,2,50418,75.775
1531611886,116.559344,39.868467,32.027065,0.0441,2,50420,79.345
1531611888,116.559822,39.868459,31.843349,0.0409,2,50422,73.538
1531611890,116.560333,39.868420,31.329067,0.0439,2,50424,79.001
1531611892,116.560788,39.868400,31.470669,0.0389,2,50426,70.091
1531611894,116.561267,39.868385,31.266262,0.0410,2,50428,73.780
1531611896,116.561788,39.868379,30.877956,0.0445,2,50430,80.124
1531611898,116.562320,39.868395,30.180813,0.0455,2,50432,81.944
1531611900,116.562720,39.868368,31.584988,0.0343,2,50434,61.748
1531611901,116.563087,39.868304,31.104397,0.0322,1,50435,115.821
1531611904,116.563898,39.868276,31.721584,0.0694,3,50438,83.276
1531611906,116.564418,39.868231,31.996426,0.0447,2,50440,80.427
1531611908,116.564930,39.868188,32.043301,0.0440,2,50442,79.179
1531611909,116.565180,39.868170,31.587307,0.0215,1,50443,77.260
1531611912,116.565953,39.868142,30.378750,0.0661,3,50446,79.340
1531611914,116.566476,39.868132,30.931850,0.0447,2,50448,80.456
1531611916,116.566994,39.868125,30.330715,0.0442,2,50450,79.608
1531611917,116.567265,39.868114,29.906277,0.0231,1,50451,83.322
1531611920,116.568093,39.868115,28.752651,0.0707,3,50454,84.892
1531611922,116.568679,39.868115,27.502895,0.0501,2,50456,90.153
1531611924,116.569203,39.868069,26.473232,0.0450,2,50458,81.083
1531611926,116.569761,39.868061,26.014309,0.0477,2,50460,85.834
1531611928,116.570284,39.868035,25.207790,0.0448,2,50462,80.651
1531611930,116.570818,39.868023,25.215054,0.0456,2,50464,82.139
1531611932,116.571349,39.868018,25.616116,0.0454,2,50466,81.671
1531611934,116.571888,39.867986,26.538296,0.0462,2,50468,83.102
1531611936,116.572422,39.867959,25.720181,0.0457,2,50470,82.330
1531611938,116.572943,39.867935,25.080715,0.0446,2,50472,80.269
1531611940,116.573462,39.867923,24.576382,0.0444,2,50474,79.884
1531611942,116.574010,39.867869,24.073940,0.0472,2,50476,84.939
1531611944,116.574567,39.867822,23.684475,0.0479,2,50478,86.229
1531611946,116.575091,39.867788,22.214199,0.0450,2,50480,80.937
1531611948,116.575598,39.867751,27.157619,0.0435,2,50482,78.302
1531611950,116.576104,39.867709,28.241726,0.0435,2,50484,78.243
1531611952,116.576513,39.867677,28.134121,0.0351,2,50486,63.203
1531611954,116.576951,39.867587,27.985500,0.0387,2,50488,69.709
1531611956,116.577308,39.867500,28.175198,0.0320,2,50490,57.653
1531611958,116.577655,39.867405,28.477383,0.0315,2,50492,56.716
1531611960,116.577960,39.867328,28.626614,0.0274,2,50494,49.372
1531611962,116.578214,39.867277,28.280544,0.0224,2,50496,40.320
1531611964,116.578459,39.867248,28.122890,0.0212,2,50498,38.115
1531611966,116.578700,39.867222,28.422878,0.0208,2,50500,37.436
1531611968,116.578838,39.867214,28.175686,0.0118,2,50502,21.308
1531611970,116.579029,39.867215,27.358608,0.0163,2,50504,29.313
1531611972,116.579170,39.867217,27.557217,0.0120,2,50506,21.675
1531611974,116.579301,39.867218,26.955288,0.0112,2,50508,20.097
1531611976,116.579396,39.867218,27.312466,0.0081,2,50510,14.593
1531611978,116.579467,39.867219,26.556911,0.0061,2,50512,10.914
1531611980,116.579556,39.867219,25.973660,0.0076,2,50514,13.636
1531611982,116.579610,39.867219,26.110989,0.0046,2,50516,8.292
1531611984,116.579723,39.867220,26.171352,0.0096,2,50518,17.344
1531611986,116.579849,39.867221,25.864590,0.0108,2,50520,19.365
1531611988,116.580008,39.867225,25.729031,0.0136,2,50522,24.446
1531611990,116.580167,39.867230,27.584560,0.0136,2,50524,24.451
1531611992,116.580292,39.867254,27.749844,0.0110,2,50526,19.878
1531611994,116.580465,39.867284,28.274746,0.0152,2,50528,27.342
1531611996,116.580665,39.867309,27.799221,0.0173,2,50530,31.179
1531611998,116.580880,39.867343,28.032070,0.0187,2,50532,33.716
1531612000,116.581100,39.867395,28.353848,0.0197,2,50534,35.442
1531612002,116.581329,39.867444,28.494961,0.0203,2,50536,36.534
1531612004,116.581567,39.867492,28.508938,0.0210,2,50538,37.841
1531612006,116.581798,39.867541,28.956142,0.0205,2,50540,36.905
1531612008,116.582046,39.867563,28.988735,0.0213,2,50542,38.413
1531612010,116.582328,39.867574,29.047085,0.0241,2,50544,43.382
1531612012,116.582615,39.867575,28.877651,0.0245,2,50546,44.142
1531612014,116.582898,39.867572,28.710720,0.0242,2,50548,43.520
1531612016,116.583213,39.867562,28.983181,0.0269,2,50550,48.429
1531612018,116.583547,39.867548,29.116055,0.0285,2,50552,51.371
1531612020,116.583903,39.867534,29.380093,0.0305,2,50554,54.817
1531612022,116.584268,39.867520,29.933193,0.0312,2,50556,56.181
1531612024,116.584635,39.867505,30.236599,0.0314,2,50558,56.582
1531612026,116.585040,39.867490,29.155117,0.0346,2,50560,62.343
1531612028,116.585417,39.867475,29.780788,0.0322,2,50562,58.009
1531612030,116.585820,39.867459,30.380581,0.0345,2,50564,62.029
1531612032,116.586230,39.867442,29.061245,0.0350,2,50566,63.089
1531612034,116.586675,39.867425,28.560818,0.0381,2,50568,68.578
1531612036,116.587140,39.867407,28.676601,0.0398,2,50570,71.613
1531612038,116.587651,39.867387,28.451504,0.0437,2,50572,78.623
1531612040,116.587855,39.867379,27.990871,0.0175,2,50574,31.473
1531612042,116.588586,39.867350,28.668667,0.0626,2,50576,112.636
1531612044,116.589121,39.867329,27.595058,0.0457,2,50578,82.315
1531612046,116.589626,39.867310,28.301235,0.0432,2,50580,77.832
1531612048,116.590152,39.867289,25.712551,0.0450,2,50582,81.031
1531612050,116.590712,39.867267,26.621731,0.0479,2,50584,86.205
1531612052,116.591280,39.867206,24.947536,0.0490,2,50586,88.224
1531612054,116.591875,39.867164,23.409756,0.0511,2,50588,91.891
1531612056,116.592425,39.867137,22.264614,0.0471,2,50590,84.703
1531612058,116.593008,39.867095,22.098843,0.0500,2,50592,90.069
1531612059,116.593273,39.867092,23.136257,0.0226,1,50593,81.469
1531612062,116.594132,39.867048,21.295803,0.0736,3,50596,88.288
1531612064,116.594714,39.867027,21.107143,0.0497,2,50598,89.538
1531612066,116.595293,39.867005,23.204006,0.0495,2,50600,89.147
1531612068,116.595881,39.866984,22.272488,0.0503,2,50602,90.587
1531612070,116.596447,39.866982,21.662746,0.0484,2,50604,87.040
1531612072,116.597036,39.866955,21.357876,0.0504,2,50606,90.767
1531612074,116.597636,39.866930,22.317287,0.0513,2,50608,92.395
1531612076,116.598222,39.866907,22.819118,0.0502,2,50610,90.301
